scenario,month,inflow,outflow
58,2,6514.626990765705,8950.385162069366
58,3,11081.86270429236,8323.25879187807
58,4,14897.1403386771,11854.751823520317
58,5,6723.710127075853,8230.45955945184
58,6,9170.13625484206,8721.350608531744
58,7,10501.68915212301,7516.788586107579
58,8,10145.909619503149,9148.937777943733
58,9,17390.18492431344,11629.643876780792
58,10,16648.606410500506,12319.274589342767
58,11,18828.78637604512,11483.413518931558
59,0,12551.877678537336,10821.566793770528
59,1,14577.643440305477,8676.312332467867
59,2,11071.863519999764,7342.405456459273
59,3,10882.409197753044,9036.769012147242
59,4,9447.095618079022,8051.732078491206
59,5,17050.33847249099,6723.874787611277
59,6,10619.8239415304,9331.61273629709
59,7,11720.076369338238,9038.186011890548
59,8,12186.912174175815,11025.416893167407
59,9,11915.179709203385,11794.923638989992
59,10,7773.02749459829,10350.867012105085
59,11,14037.47341018755,9062.207072790294
60,0,10282.93916486975,8260.769290771035
60,1,14154.282424703102,9848.742633758857
60,2,12422.556481560749,8790.559532673446
60,3,9563.753226081759,10301.307396991539
60,4,10093.908986357055,9680.43676241036
60,5,12052.836337204322,10064.270814505438
60,6,14343.735373196507,9551.281561108848
60,7,8722.330441612381,12208.341725715321
60,8,15801.946190171177,10100.2708909249
60,9,14407.94821607418,8942.130836424383
60,10,10118.17014158555,11072.387366705574
60,11,13842.349327799471,9850.317631924609
61,0,10995.80336938112,8660.109957539395
61,1,14871.275611203182,9748.166901593613
61,2,13283.832036254322,7888.560818045376
61,3,13582.306661676019,9416.181623364137
61,4,10995.593914222938,9819.45249683183
61,5,9546.826961181745,10081.83831246917
61,6,13037.702776989783,8716.09107059071
61,7,11946.710388414578,11357.137543600704
61,8,10569.603775624693,8287.764179447524
61,9,14498.89794242761,10170.896066259682
61,10,13770.011404740282,10024.907034804615
61,11,15654.01997001895,9387.467047973796
62,0,14374.940566629943,7611.011902963025
62,1,16304.544207008907,8684.450623669341
62,2,13824.593341685028,9093.905882643401
62,3,10583.900587954304,8969.198818162906
62,4,14211.065608583753,9096.039740649343
62,5,16730.62918738635,9017.629002169579
62,6,15295.97197997813,9322.441528076453
62,7,11204.849894538112,10927.99045624459
62,8,12082.887857016358,10307.398853953171
62,9,16195.310290556421,11778.483576381346
62,10,13352.97305598079,8709.912992641483
62,11,15978.88602366308,10719.090724515307
63,0,8413.453194564372,10065.719505641624
63,1,11098.368079973376,9360.955176328105
63,2,14138.406525931623,9569.268414346496
63,3,9454.909644628073,8370.081930701106
63,4,13006.402689016564,10359.402284965914
63,5,9875.273850993482,10120.300987630246
63,6,12111.48873957335,12818.36540041634
63,7,17513.991301166716,9542.10326057972
63,8,16177.588292837745,9922.94183891662
63,9,19363.104351056212,9252.308804030423
63,10,12754.32831073625,10059.656718742677
63,11,8604.893164783156,8804.340033548047
64,0,11887.402118915432,10052.842025810365
64,1,9508.650942080241,7929.146381063959
64,2,15950.437696547966,7897.501053638392
64,3,13889.329449913126,8935.340773241403
64,4,9424.575752521747,10131.641391402809
64,5,14934.884363803258,11189.84811021008
64,6,12880.794941180377,11401.174454913122
64,7,12491.899482641642,10955.84889630117
64,8,7517.097145752363,9175.417291697555
64,9,19415.42144734483,8273.459480765508
64,10,13125.779573303891,9012.30441887613
64,11,12816.782335287407,9000.699017062248
65,0,17174.9671777321,10195.829088158807
65,1,8637.125299679456,10788.833198912722
65,2,11439.664781505127,10612.199647310725
65,3,16254.360589660871,9122.260046108302
65,4,13902.075905211728,9378.553071640665
65,5,12626.66782129706,7808.521026288214
65,6,8966.243498416672,9021.596005514783
65,7,11283.493228531679,11689.837440662195
65,8,11496.293512411596,11111.319769003652
65,9,14450.936242222275,8535.138864537617
65,10,22632.208433079442,9255.975842145821
65,11,9079.869587062958,8837.598556892903
66,0,16234.39107606528,8436.415792700966
66,1,16532.40703450576,10407.441329641788
66,2,12011.81809118082,10667.599108203573
66,3,15778.61399082276,8723.22566799598
66,4,12934.79684552994,10048.48577068582
66,5,15210.069301453503,9535.11263595924
66,6,15102.422410832576,10755.405709584698
66,7,14435.071397963915,8747.759130333112
66,8,10772.393339394233,7308.312096884856
66,9,12426.94141596117,10920.851355607772
66,10,13157.259743432589,8736.151230359244
66,11,13087.490885102765,10921.09474230318
67,0,13242.44504744707,9066.941930993751
67,1,13788.54942502132,9091.97077453652
67,2,14185.162926536901,7662.270495398025
67,3,12209.595729155137,10073.761195419329
67,4,12962.213924308453,9932.395321028136
67,5,10754.680147112333,9421.269355629105
67,6,14807.34490410041,9119.360368400336
67,7,8140.369765651474,11406.930124732058
67,8,17993.859682462065,9527.356847449382
67,9,14081.449116215952,10278.355843849098
67,10,14290.692222475342,10793.990517855316
67,11,17447.21911461848,10796.618566914145
68,0,10051.541212207485,10843.461937405798
68,1,9666.113573462902,9622.331824936751
68,2,14697.806106655742,8208.833944704978
68,3,9263.89833030494,8876.463021439025
68,4,14763.442172531488,10593.977096090373
68,5,10066.321083703157,7604.345860222573
68,6,13750.834633611781,10361.424696215094
68,7,8238.795497534242,11818.567542336597
68,8,14840.48558149513,7488.714115156796
68,9,14066.512029188527,8646.492701738207
68,10,11794.822436050903,9699.901827386442
68,11,11270.468638038768,9965.518188605882
69,0,12769.648928319162,9647.35527463028
69,1,10918.041147163327,10575.273233323318
69,2,11069.482912100186,7664.865373707244
69,3,11763.617813644321,8961.95206813559
69,4,14659.809046926377,11326.699080599625
69,5,13878.878965622112,7029.538290122819
69,6,14950.54369459967,9420.162380014226
69,7,18389.587252617002,7237.7907752342535
69,8,13369.125167378868,7133.453752322093
69,9,13498.411255598588,9011.609465566955
69,10,16161.946960946594,10821.827352441633
69,11,11917.289840055737,8672.230738695855
70,0,10224.995398175137,9698.390757038564
70,1,12182.788811031005,9239.518300494397
70,2,15407.32405481492,11025.24444804549
70,3,13065.902085126896,10806.247616637633
70,4,9776.612643902727,9207.02843905567
70,5,17930.22425744835,12076.021700059926
70,6,8759.319402442961,7398.1999245679535
70,7,7959.364192104337,8210.749936310085
70,8,11875.484378291674,6995.054170743461
70,9,12507.617208702482,9656.779389413463
70,10,8527.1860001846,10000.43053582489
70,11,12988.018947919294,9818.780984125446
71,0,15539.913333724948,10863.649742917361
71,1,16008.671310141961,9647.813016007764
71,2,11634.946888448665,9924.688216733382
71,3,13023.46298262182,8141.9234902234475
71,4,16363.887468899626,10599.69431096323
71,5,13757.766604255985,10682.69563916023
71,6,16016.959399549067,10498.781779816334
71,7,16832.84539019848,8707.251092163136
71,8,15015.226819847301,8308.188766092533
71,9,8864.226532079918,10142.744771057683
71,10,14526.678758118718,9389.648995948473
71,11,13821.052023730834,7651.236191715168
72,0,12780.304868598143,10839.04049262892
72,1,13760.377896031976,11156.236283181977
72,2,13818.774788438895,9087.008788333937
72,3,10509.863893746133,9932.271267796872
72,4,13323.307761053942,8334.635625016665
72,5,11835.977529040218,9039.503217983638
72,6,15001.52521857532,7969.912898791035
72,7,12404.994695920603,11267.550738131158
72,8,14913.395410102043,10330.015101172026
72,9,14683.990198084111,9182.64831945252
72,10,13650.849319606043,8256.166347886545
72,11,15985.269264708957,8592.5928230555
73,0,16789.484714893264,9737.0774129803
73,1,12023.366940458374,8358.904530752923
73,2,10804.364806370391,9217.60363782512
73,3,14168.599708328702,10234.440084038513
73,4,11498.398199754942,8658.584280228875
73,5,13577.088000503387,9270.813308958988
73,6,12146.598090401687,10754.417216756261
73,7,16076.09176764349,8473.799914818606
73,8,12170.347332871055,10354.912250899433
73,9,14146.635720413607,10443.650381849673
73,10,13802.835018037913,8984.623419801388
73,11,11364.352909159554,10225.233975307037
74,0,9112.028300722766,10708.256928858289
74,1,10800.01905306546,9972.236362714517
74,2,16608.36126657078,12061.052573823097
74,3,11987.572640996883,8956.843232072262
74,4,15503.312449122304,9013.099427133235
74,5,10768.649855081556,9125.073949707023
74,6,11167.895318118057,10350.174732487634
74,7,9860.386733526077,10942.761307646404
74,8,11982.24490401229,7691.922404947992
74,9,15828.481284933354,9718.499702818763
74,10,12881.742073335765,8185.677388443441
74,11,14070.48713726915,9121.369422504678
75,0,11972.03437485526,10715.922333311499
75,1,12947.780136102518,8115.957248832972
75,2,11602.015813721575,9236.765371236066
75,3,10968.146871853236,8409.796883109095
75,4,6215.118483051845,9937.016960030342
75,5,12756.271363074911,9137.592380557571
75,6,11730.630434159035,9223.189397621465
75,7,9719.700877731875,10897.642306493155
75,8,9118.426879609859,11903.132832561398
75,9,13286.884629845876,7514.411597603086
75,10,15153.782157243988,8271.964411358418
75,11,15255.39394956243,11198.960921217194
76,0,14315.102125022519,9165.13764942133
76,1,12607.513207629758,8877.39296255944
76,2,13539.159285665934,9042.305267455098
76,3,14996.408139538686,9033.95348228461
76,4,12367.074517309919,7450.768475269057
76,5,10536.849170691596,9979.41867040498
76,6,13993.17112587811,8117.283807100135
76,7,14299.789026946784,9879.906700301708
76,8,9060.666734906124,9757.709211269685
76,9,13558.036825535091,9757.559375403778
76,10,14087.466332328271,8086.011345163427
76,11,14039.650784433823,8183.218671471403
77,0,10387.576176797002,9753.749713870187
77,1,12995.17154684183,10638.101451903298
77,2,10869.250443498582,10326.36281916184
77,3,11588.07314856616,8565.269449653735
77,4,9848.189454409789,10864.700655794193
77,5,9772.414405348254,9467.008447835698
77,6,16738.823762425272,9742.429278033536
77,7,13661.163207577785,11722.555565365077
77,8,15615.063501893286,10132.998355760923
77,9,13157.724210485332,9639.284380028572
77,10,15213.696091704545,7855.867138663455
77,11,13415.69714557725,9659.605969905868
78,0,14191.605435639727,9417.166362135775
78,1,13448.247320967983,8880.637554959409
78,2,10515.656398085375,8604.231084267643
78,3,12699.834746256392,11224.040182896671
78,4,9403.47022801757,11135.264092603276
78,5,14610.236381716883,10002.821254158625
78,6,16185.621071632459,9448.993506097675
78,7,14502.932905495696,9723.462426763332
78,8,14130.205833279351,10343.323657833731
78,9,18360.689400218434,11157.074976116051
78,10,12098.832179195448,8371.269339573279
78,11,16909.013728779173,11547.878300408593
79,0,9019.611550384236,10400.618866888344
79,1,7265.216558443973,10041.499512454298
79,2,10520.163764568413,9183.816015930375
79,3,10577.591320749532,9083.895994889332
79,4,6567.584996396856,9730.07093043566
79,5,11813.482557784138,9366.686364078616
79,6,14135.852399846943,12271.155962677654
79,7,13921.22081097572,10429.769452935852
79,8,12035.855391084631,7971.830049011478
79,9,13678.072340876028,11576.55499938305
79,10,14393.586448056416,7452.617120757208
79,11,13074.902077647366,10391.257700976283
80,0,7861.313187244809,11669.709768122122
80,1,12830.629019714423,10047.377699575916
80,2,11742.4479300303,9713.994598582201
80,3,11423.01179231796,11608.937689089846
80,4,13343.037611537837,9892.610961325743
80,5,6273.187887157356,9061.829653335624
80,6,13668.382953186625,10087.512879590817
80,7,12130.995311172868,9837.774950450115
80,8,15301.615097914882,8312.908123258965
80,9,11305.636553952407,7769.3977928754
80,10,12691.113282493612,11466.205153125258
80,11,14372.067952540725,7190.447707610954
81,0,12802.535696791456,8319.132617470506
81,1,10541.346073148849,7526.916174520763
81,2,15980.00078136589,9706.228812120697
81,3,16361.249172846625,10944.580309440133
81,4,13759.351325095842,9941.764984289523
81,5,15172.049056496018,10881.283379134346
81,6,9946.094751187497,9237.951715355493
81,7,12727.879493930495,9196.80584594053
81,8,12219.77309177988,9537.354288423192
81,9,8649.465708913307,8177.101897769408
81,10,15263.67273169175,11254.72397669582
81,11,18453.586002258566,10844.798197485743
82,0,13191.207379043528,8825.487134082545
82,1,14035.612606677681,9527.498412457862
82,2,13912.272386756786,11060.236565720283
82,3,13098.252309915937,10095.344777220631
82,4,10780.313191365827,10440.799217098327
82,5,13464.46156867238,10582.360230735369
82,6,12954.442962801362,10139.191347212927
82,7,12330.484132758625,8956.288078385016
82,8,15730.23692081175,11818.65732395575
82,9,14926.131409636946,9989.119016875002
82,10,16357.18849512514,9190.136378733981
82,11,14619.76320334383,9688.83427628507
83,0,14854.115120487673,10182.871193746461
83,1,15748.46159340904,7364.321698220514
83,2,15436.400029835762,9070.891314833276
83,3,13130.588206601074,10876.885822577031
83,4,10624.339246037462,8801.233172200155
83,5,14590.860402567982,8431.514711848307
83,6,15156.629190985606,9062.70669130679
83,7,11213.19105326899,10608.293037933548
83,8,9825.874233871202,6824.312789934331
83,9,13253.566983216822,9868.743983659782
83,10,14006.128545193564,9320.998554671964
83,11,18856.892932398106,8483.919300712118
84,0,17500.546838983857,8430.347265417908
84,1,17990.581055314495,8708.79912621162
84,2,8084.677621943652,10742.881182842477
84,3,9146.899864590136,9336.482127659816
84,4,8586.83591016287,10383.144387613254
84,5,16736.195938133107,11689.971471120949
84,6,12903.931592451005,10383.598110603492
84,7,12576.519806434986,11135.306939609458
84,8,10615.734790463135,6945.618805615561
84,9,9196.65072690188,9782.731564953414
84,10,11859.539185303645,9542.965128929296
84,11,18077.5389684505,9361.893630374076
85,0,12740.868563009455,9158.235664914404
85,1,11268.842777490154,8869.073794268852
85,2,9563.326371765705,8389.959503629008
85,3,14748.552656483014,9393.752427220425
85,4,14870.326173808919,9922.281205991021
85,5,14181.157188335357,8883.494599821535
85,6,13935.890630487173,8946.943042623909
85,7,7372.47290815967,8546.533884908285
85,8,14985.303836647516,11358.694137341106
85,9,9406.250035980973,9823.401784625825
85,10,12615.22587489618,9400.848589245872
85,11,10333.781569840246,8636.03386118068
86,0,12612.17461945095,8378.995160557588
86,1,15145.196576681874,8243.252498512562
86,2,13650.19586499336,9459.683072096237
86,3,10418.345056371203,9875.381275960648
86,4,13727.260759645877,8357.001131470242
86,5,14341.359074515523,10312.524655700126
86,6,16071.94103509659,8453.72062388623
86,7,16690.33400208924,10681.081182271388
86,8,9803.875571064906,10602.21592712393
86,9,15258.62119784475,9080.983266041803
86,10,14897.107757983307,9463.65020622839
86,11,12191.633012210132,8468.070156275795
87,0,14688.224591196871,11007.357452673157
87,1,14603.402752840931,8044.490862371672
87,2,12287.467253948626,9278.69136459444
87,3,10971.540860501254,6337.179491167103
87,4,6251.288732662517,9311.706170500835
87,5,17667.765636965316,9173.013668272137
87,6,16514.97616145166,9870.936590845466
87,7,12098.612319029167,10927.969408232133
87,8,12422.031321135493,7868.913343263528
87,9,13294.432010522822,9426.544448976772
87,10,14921.504829006644,9442.865594282273
87,11,12327.044838271622,10225.588355255913
88,0,14207.607164594847,10920.726638810625
88,1,15556.01674747794,9227.692775681746
88,2,10209.706458497369,12112.48192241621
88,3,13826.436079678333,8752.48008366198
88,4,12377.18112378484,10525.502439923357
88,5,14131.031259217962,10809.957957577573
88,6,15413.39028790682,8518.968420394229
88,7,9502.37353239908,9545.577137652315
88,8,16367.449320578096,9502.85182343252
88,9,13784.499322653035,10083.91172112315
88,10,15802.282946213702,9234.67650471256
88,11,12064.781667247787,9544.731894712315
89,0,10275.410862488656,9936.932767817598
89,1,14948.418274338701,8900.701104289301
89,2,13090.877601904782,9654.689448965384
89,3,14480.352618270237,6670.31856216705
89,4,12760.842855792056,10392.715290507844
89,5,8683.974688389655,8846.532858214921
